search_word,title,price,url
Ананас,"Творожок Простоквашино с ананасом и бананом 3.6%, 110г","39,99 ₽",https://www.perekrestok.ru/cat/657/p/tvorozok-prostokvasino-s-ananasom-i-bananom-3-6-110g-4280679
Ананас,Ананас D12,"1 649,00 ₽",https://www.perekrestok.ru/cat/38/p/ananas-d12-4302400
Ананас,"Йогурт Epica с ананасом и кокосом питьевой 2.6%, 260мл","73,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-epica-s-ananasom-i-kokosom-pitevoj-2-6-260ml-4300032
Ананас,"Ананасы Del Monte кольца в соке, 220г","179,99 ₽",https://www.perekrestok.ru/cat/77/p/ananasy-del-monte-kolca-v-soke-220g-3412364
Ананас,"Напиток чайный оранжевое лето облепиха- ананас- яблоко сухой Зелёная Линия, 75г","269,99 ₽",https://www.perekrestok.ru/cat/82/p/napitok-cajnyj-oranzevoe-leto-oblepiha-ananas-abloko-suhoj-zelenaa-linia-75g-4297715
Ананас,"Мороженое Чистая Линия пломбир с ананасовым соком и кусочками ананаса 12%, 70г","209,99 ₽",https://www.perekrestok.ru/cat/321/p/morozenoe-cistaa-linia-plombir-s-ananasovym-sokom-i-kusockami-ananasa-12-70g-4308280
Ананас,"Ананасы Планета Витаминов быстрозамороженные, 300г","199,99 ₽",https://www.perekrestok.ru/cat/61/p/ananasy-planeta-vitaminov-bystrozamorozennye-300g-4095886
Ананас,"Коктейль сыворотчный Мажитэль Ананас-Манго 0.05%, 950мл","129,99 ₽",https://www.perekrestok.ru/cat/120/p/koktejl-syvorotcnyj-mazitel-ananas-mango-0-05-950ml-3495187
Ананас,"Ананасы Del Monte Gold кольца в соке, 435г","329,99 ₽",https://www.perekrestok.ru/cat/77/p/ananasy-del-monte-gold-kolca-v-soke-435g-4006526
Ананас,"Напиток газированный Волжанка ананас, 1.5л","47,99 ₽",https://www.perekrestok.ru/cat/209/p/napitok-gazirovannyj-volzanka-ananas-1-5l-2162413
Ананас,"Сок IL Primo Ананасовый для детского питания, 1л","179,99 ₽",https://www.perekrestok.ru/cat/276/p/sok-il-primo-ananasovyj-dla-detskogo-pitania-1l-4352566
Ананас,"Йогурт Ирбитский ананас-апельсин 2.5%, 500мл","99,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-irbitskij-ananas-apelsin-2-5-500ml-3989996
Ананас,"Напиток XXI Power ананас газированный безалкогольный, 500мл","95,99 ₽",https://www.perekrestok.ru/cat/65/p/napitok-xxi-power-ananas-gazirovannyj-bezalkogolnyj-500ml-51176
Ананас,"Ананасы Del Monte Gold кусочки в соке, 435г","329,99 ₽",https://www.perekrestok.ru/cat/77/p/ananasy-del-monte-gold-kusocki-v-soke-435g-4006525
Ананас,"Сок !Deas ананасово-апельсиновый с гранатом, 300мл","129,98 ₽",https://www.perekrestok.ru/cat/211/p/sok-deas-ananasovo-apelsinovyj-s-granatom-300ml-4047941
Ананас,"Чай Befruitbe чёрный пропитанный соком ананаса + кусочки ананас+яблоко+мята, 140г","649,99 ₽",https://www.perekrestok.ru/cat/82/p/caj-befruitbe-cernyj-propitannyj-sokom-ananasa-kusocki-ananas-abloko-mata-140g-4219570
Слива,Слива Анжелино,"279,99 ₽",https://www.perekrestok.ru/cat/153/p/sliva-anzelino-4184919
Слива,"Масло сладкосливочное Крестьянское несолёное 72.5% Зелёная Линия, 200г","259,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-krestanskoe-nesolenoe-72-5-zelenaa-linia-200g-3980020
Слива,Слива крупная,"239,99 ₽",https://www.perekrestok.ru/cat/153/p/sliva-krupnaa-2092927
Слива,"Масло сливочное 82% Молочный знак, 380г","539,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-82-molocnyj-znak-380g-4188102
Слива,"Слива без косточки быстрозамороженная Маркет Перекрёсток, 400г","179,99 ₽",https://www.perekrestok.ru/cat/61/p/sliva-bez-kostocki-bystrozamorozennaa-market-perekrestok-400g-3489157
Слива,Слива сезонная,"179,99 ₽",https://www.perekrestok.ru/cat/153/p/sliva-sezonnaa-2145881
Слива,"Масло сливочное Вкуснотеево Традиционное 82.5%, 200г","289,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-vkusnoteevo-tradicionnoe-82-5-200g-3612778
Слива,"Масло сливочное Авида Крестьянское 72.5%, 180г","194,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-avida-krestanskoe-72-5-180g-3384196
Слива,"Масло сливочное President несолёное 82%, 180г","329,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-president-nesolenoe-82-180g-3963777
Слива,"Масло сладкосливочное Крестьянское высшего сорта 72.5% Пр!ст, 175г","137,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-krestanskoe-vyssego-sorta-72-5-pr-st-175g-3472940
Слива,"Масло сладкосливочное Село Зелёное Традиционное несолёное 82.5%, 175г","249,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-selo-zelenoe-tradicionnoe-nesolenoe-82-5-175g-3628337
Слива,"Масло сладкосливочное Традиционное несолёное 82.5% Зелёная Линия, 180г","259,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-tradicionnoe-nesolenoe-82-5-zelenaa-linia-180g-4260609
Слива,"Масло сладкосливочное Искренне Ваш Традиционное несолёное 82.5%, 180г","229,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-iskrenne-vas-tradicionnoe-nesolenoe-82-5-180g-3643092
Слива,"Масло сливочное Из Вологды Вологодское 82.5%, 180г","289,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-iz-vologdy-vologodskoe-82-5-180g-86149
Слива,"Булочка с начинкой слива с маком, 140г","69,99 ₽",https://www.perekrestok.ru/cat/196/p/bulocka-s-nacinkoj-sliva-s-makom-140g-78034634
Слива,"Масло сливочное Рогачевъ Традиционное несолёное 82.5%, 180г","249,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-rogacev-tradicionnoe-nesolenoe-82-5-180g-3657363
Слива,"Масло сладкосливочное Рэп 82.5%, 180г","269,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-rep-82-5-180g-34890
Слива,"Масло сладкосливочное Село Зелёное Крестьянское 72.5%, 175г","209,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-selo-zelenoe-krestanskoe-72-5-175g-3917028
Слива,"Масло сладкосливочное Крестьянское несолёное 72.5% Зелёная Линия, 180г","199,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-krestanskoe-nesolenoe-72-5-zelenaa-linia-180g-4260610
Слива,"Масло сливочное Волгодонское, 180г","229,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-volgodonskoe-180g-2043237
Слива,"Масло сливочное Му-у Традиционное несолёное 82.5%, 180г","229,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-mu-u-tradicionnoe-nesolenoe-82-5-180g-3698785
Слива,"Масло сливочное Тысяча Озер несолёное 82.5%, 400г","579,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-tysaca-ozer-nesolenoe-82-5-400g-3953367
Слива,"Масло сливочное Из Вологды Традиционное 82.5%, 180г","309,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-iz-vologdy-tradicionnoe-82-5-180g-3369241
Слива,"Масло сладкосливочное Киприно Алтайское 82%, 180г","229,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-kiprino-altajskoe-82-180g-3637761
Слива,"Масло сливочное безлактозное 72.5% Зелёная Линия, 200г","269,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-bezlaktoznoe-72-5-zelenaa-linia-200g-4068626
Слива,"Масло сладкосливочное Кунгурский несолёное 72.5%, 160г","169,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-kungurskij-nesolenoe-72-5-160g-4051359
Слива,"Масло сливочное Тольяттимолоко Крестьянское 72.5%, 180г","199,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-tolattimoloko-krestanskoe-72-5-180g-3371288
Слива,"Масло сливочное Из Вологды Крестьянское 72.5%, 180г","279,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-iz-vologdy-krestanskoe-72-5-180g-86150
Слива,"Масло сладкосливочное Путь Ильича Крестьянское несолёное 72.5%, 200г","169,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-put-ilica-krestanskoe-nesolenoe-72-5-200g-4035287
Слива,"Масло сливочное Labas Rytas Традиционное 82.5%, 180г","269,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-labas-rytas-tradicionnoe-82-5-180g-3434127
Слива,"Масло сладкосливочное Лебедяньмолоко Крестьянское несолёное 72.5%, 180г","199,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-lebedanmoloko-krestanskoe-nesolenoe-72-5-180g-3423762
Слива,"Масло сливочное Заботливая Хозяйка Традиционное 82.5%, 150г","219,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-zabotlivaa-hozajka-tradicionnoe-82-5-150g-4055506
Слива,"Масло сливочное Первый Вкус Традиционное 82.5%, 180г","259,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-pervyj-vkus-tradicionnoe-82-5-180g-3287314
Слива,"Масло сливочное Экомилк Шоколадное 62%, 180г","279,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-ekomilk-sokoladnoe-62-180g-55066
Слива,"Масло сливочное Пестравка Традиционное 82.5%, 180г","269,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-pestravka-tradicionnoe-82-5-180g-3396544
Слива,"Масло Из Села Удоево Крестьянское 72.5%, 180г","189,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-iz-sela-udoevo-krestanskoe-72-5-180g-3363741
Слива,"Слива с грецким орехом в шоколадной глазури Маркет Collection, 180г","349,99 ₽",https://www.perekrestok.ru/cat/193/p/sliva-s-greckim-orehom-v-sokoladnoj-glazuri-market-collection-180g-4306553
Слива,"Масло сливочное Ирбит Крестьянское высшего сорта 72.5%, 180г","219,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-irbit-krestanskoe-vyssego-sorta-72-5-180g-3226314
Слива,"Масло Иван Поддубный Крестьянское 72.5%, 180г","229,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-ivan-poddubnyj-krestanskoe-72-5-180g-2029217
Слива,"Масло Княгининское Крестьянское, 180г","199,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-knagininskoe-krestanskoe-180g-2068941
Слива,"Масло сливочное Просто Молоко Крестьянское 72.5%, 180г","179,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-prosto-moloko-krestanskoe-72-5-180g-3406593
Слива,"Масло сладкосливочное Домик В Бурёнкино Крестьянское несолёное 72.5%, 175г","112,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-sladkoslivocnoe-domik-v-burenkino-krestanskoe-nesolenoe-72-5-175g-3645266
Слива,"Масло сливочное Молоко Шахунья Крестьянское 72.5%, 180г","164,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-moloko-sahuna-krestanskoe-72-5-180g-2071031
Слива,"Масло сливочное ЭкоНива 82.5%, 350г","499,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-ekoniva-82-5-350g-3922315
Слива,"Масло сливочное Можгасыр Крестьянское 72.5%, 180г","189,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-mozgasyr-krestanskoe-72-5-180g-3347817
Слива,"Джем Махеевъ сливовый нестерилизованный, 300г","159,99 ₽",https://www.perekrestok.ru/cat/109/p/dzem-maheev-slivovyj-nesterilizovannyj-300g-4132417
Слива,"Масло сливочное Вологодское Крестьянское из Вологды 72.5%, 180г","219,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-slivocnoe-vologodskoe-krestanskoe-iz-vologdy-72-5-180g-3355277
Слива,"Масло Тольяттимолоко Традиционное 82.5%, 180г","239,99 ₽",https://www.perekrestok.ru/cat/121/p/maslo-tolattimoloko-tradicionnoe-82-5-180g-3654551
Персик,"Сырнички с грушей и персиком Зелёная Линия, 120г","109,99 ₽",https://www.perekrestok.ru/cat/27/p/syrnicki-s-grusej-i-persikom-zelenaa-linia-120g-4189743
Персик,"Персики половинки консервированные в сиропе Маркет Перекрёсток, 820г","319,99 ₽",https://www.perekrestok.ru/cat/77/p/persiki-polovinki-konservirovannye-v-sirope-market-perekrestok-820g-4098457
Персик,"Персики дольки в сиропе Пр!ст, 425г","139,99 ₽",https://www.perekrestok.ru/cat/77/p/persiki-dolki-v-sirope-pr-st-425g-4322438
Персик,Пирожное Персик 120г,"149,99 ₽",https://www.perekrestok.ru/cat/196/p/piroznoe-persik-120g-78035124
Персик,"Персики половинки консервированные в сиропе Маркет Перекрёсток, 680г","379,99 ₽",https://www.perekrestok.ru/cat/77/p/persiki-polovinki-konservirovannye-v-sirope-market-perekrestok-680g-4098453
Персик,"Йогурт персик-маракуйя 2.8% Зелёная Линия, 315г","73,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-persik-marakuja-2-8-zelenaa-linia-315g-4301815
Персик,"Джем персиковый Пр!ст, 300г","81,99 ₽",https://www.perekrestok.ru/cat/109/p/dzem-persikovyj-pr-st-300g-3903159
Персик,"Желе со вкусом персика пастеризованное Пр!ст, 150г","39,99 ₽",https://www.perekrestok.ru/cat/658/p/zele-so-vkusom-persika-pasterizovannoe-pr-st-150g-4270409
Персик,"Нектар персиковый восстановленный Маркет Перекрёсток, 1л","154,99 ₽",https://www.perekrestok.ru/cat/737/p/nektar-persikovyj-vosstanovlennyj-market-perekrestok-1l-3612828
Персик,"Десерт Персик Зелёная Линия, 200г","139,99 ₽",https://www.perekrestok.ru/cat/658/p/desert-persik-zelenaa-linia-200g-4341049
Персик,"Йогурт персик фруктовый 1.5% Зелёная Линия, 250г","81,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-persik-fruktovyj-1-5-zelenaa-linia-250g-4166361
Персик,"Напиток безалкогольный персик негазированный Пр!ст, 1л","47,99 ₽",https://www.perekrestok.ru/cat/740/p/napitok-bezalkogolnyj-persik-negazirovannyj-pr-st-1l-3642693
Персик,"Йогурт Савушкин персик-манго 2%, 120г","29,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-savuskin-persik-mango-2-120g-3627835
Персик,"Йогурт Epica персик-маракуйя 4.8%, 130г","44,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-epica-persik-marakuja-4-8-130g-3646002
Персик,"Персики Countree половинки в сиропе, 470г","199,99 ₽",https://www.perekrestok.ru/cat/77/p/persiki-countree-polovinki-v-sirope-470g-4314938
Персик,"Йогурт с Персиком-Дыней 2.5% Зелёная Линия, 330г","77,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-s-persikom-dynej-2-5-zelenaa-linia-330g-4294769
Персик,"Нектар Rich персик с мякотью, 900мл","159,99 ₽",https://www.perekrestok.ru/cat/211/p/nektar-rich-persik-s-makotu-900ml-4304863
Персик,"Йогурт Царка персик-маракуйя 3.5%, 400г","85,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-carka-persik-marakuja-3-5-400g-3495776
Персик,"Йогурт Чудо персик-маракуйя 2%, 290г","89,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-cudo-persik-marakuja-2-290g-4257353
Персик,"Творожок Чудо Персик-Маракуйя 4.2%, 100г","64,99 ₽",https://www.perekrestok.ru/cat/657/p/tvorozok-cudo-persik-marakuja-4-2-100g-3199753
Персик,"Йогурт Viola Very Berry с персиком 2.6%, 180г","97,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-viola-very-berry-s-persikom-2-6-180g-4249327
Персик,"Йогурт персик фруктовый 1.5% Зелёная Линия, 300мл","61,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-persik-fruktovyj-1-5-zelenaa-linia-300ml-4166345
Персик,"Йогурт Neo Греческий с персиком 1.7%, 125г","64,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-neo-greceskij-s-persikom-1-7-125g-4323782
Персик,"Йогурт Фругурт Персик-Маракуйя фруктовый 2%, 240г","63,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-frugurt-persik-marakuja-fruktovyj-2-240g-4270700
Персик,"Биотворог Верховье с персиком 4.2%, 120г","41,99 ₽",https://www.perekrestok.ru/cat/657/p/biotvorog-verhove-s-persikom-4-2-120g-4324072
Персик,"Биолакт Тёма Персик-груша с 8 месяцев 3%, 206г","42,99 ₽",https://www.perekrestok.ru/cat/230/p/biolakt-tema-persik-grusa-s-8-mesacev-3-206g-4212869
Персик,"Продукт йогуртный Fruttis персик-маракуйя-вишня 8%, 115г","35,99 ₽",https://www.perekrestok.ru/cat/119/p/produkt-jogurtnyj-fruttis-persik-marakuja-visna-8-115g-2062719
Персик,"Нектар Rich персиковый, 200мл","84,99 ₽",https://www.perekrestok.ru/cat/737/p/nektar-rich-persikovyj-200ml-3641935
Персик,"Нектар Swell персиковый с мякотью стерилизованный, 750мл","139,99 ₽",https://www.perekrestok.ru/cat/737/p/nektar-swell-persikovyj-s-makotu-sterilizovannyj-750ml-4315410
Персик,"Желе Ле-Ле персик, 125г","23,99 ₽",https://www.perekrestok.ru/cat/658/p/zele-le-le-persik-125g-3656397
Персик,"Йогурт Простоквашино с персиком 2.9%, 110г","29,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-prostokvasino-s-persikom-2-9-110g-4280697
Персик,"Напиток газированный Okf Персик, 350мл","31,99 ₽",https://www.perekrestok.ru/cat/209/p/napitok-gazirovannyj-okf-persik-350ml-4311002
Персик,"Сок Добрый Active Kid яблоко-персик, 200мл","34,99 ₽",https://www.perekrestok.ru/cat/211/p/sok-dobryj-active-kid-abloko-persik-200ml-4157532
Персик,"Творог детский фруктовый Агуша Персик 3.9% с 6 месяцев, 100г","39,99 ₽",https://www.perekrestok.ru/cat/230/p/tvorog-detskij-fruktovyj-agusa-persik-3-9-s-6-mesacev-100g-2137027
Персик,"Вода Святой Источник персик негазированный, 1.5л","104,99 ₽",https://www.perekrestok.ru/cat/208/p/voda-svatoj-istocnik-persik-negazirovannyj-1-5l-4283407
Персик,"Творожок Простоквашино с персиком и абрикосом 3.6%, 130г","53,99 ₽",https://www.perekrestok.ru/cat/657/p/tvorozok-prostokvasino-s-persikom-i-abrikosom-3-6-130g-4280648
Персик,"Творожок Простоквашино с персиком 1.9%, 200г","63,99 ₽",https://www.perekrestok.ru/cat/657/p/tvorozok-prostokvasino-s-persikom-1-9-200g-4312751
Персик,"Холодный чай Lipton Персик, 1л","159,99 ₽",https://www.perekrestok.ru/cat/210/p/holodnyj-caj-lipton-persik-1l-3487474
Персик,"Йогурт Вкуснотеево с персиком 2%, 690мл","154,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-vkusnoteevo-s-persikom-2-690ml-4319749
Персик,"Биойогурт Сарафаново с персиком 3.1%, 125г","29,99 ₽",https://www.perekrestok.ru/cat/119/p/biojogurt-sarafanovo-s-persikom-3-1-125g-4264265
Персик,"Джем Махеевъ из персика и манго, 400г","269,99 ₽",https://www.perekrestok.ru/cat/109/p/dzem-maheev-iz-persika-i-mango-400g-3910897
Персик,"Туалетная бумага Zewa Deluxe Персик 3 слоя, 8шт","319,99 ₽",https://www.perekrestok.ru/cat/97/p/tualetnaa-bumaga-zewa-deluxe-persik-3-sloa-8st-75364
Персик,"Напиток газированный Волчок с соком персика, 450мл","97,99 ₽",https://www.perekrestok.ru/cat/209/p/napitok-gazirovannyj-volcok-s-sokom-persika-450ml-4095600
Персик,"Десерт Экопродукт Премиум персик, 330г","139,99 ₽",https://www.perekrestok.ru/cat/77/p/desert-ekoprodukt-premium-persik-330g-3449825
Персик,"Нектар Ararat Premium персиковый с мякотью, 970мл","179,99 ₽",https://www.perekrestok.ru/cat/737/p/nektar-ararat-premium-persikovyj-s-makotu-970ml-3658295
Персик,"Пюре ФрутоНяня из яблок и персиков со сливками с 6 месяцев, 250г","97,99 ₽",https://www.perekrestok.ru/cat/230/p/pure-frutonana-iz-ablok-i-persikov-so-slivkami-s-6-mesacev-250g-22409
Персик,"Пюре фруктовое детское Агуша Персик-Яблоко с 5 месяцев, 90г","69,99 ₽",https://www.perekrestok.ru/cat/230/p/pure-fruktovoe-detskoe-agusa-persik-abloko-s-5-mesacev-90g-3606461
Персик,"Йогурт термостатный Простоквашино двухслойный с персиком 3.4%, 160г","53,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-termostatnyj-prostokvasino-dvuhslojnyj-s-persikom-3-4-160g-4371727
Нектарин,"Пена для ванн Ecl лаванда и нектарин, 600мл","259,99 ₽",https://www.perekrestok.ru/cat/88/p/pena-dla-vann-ecl-lavanda-i-nektarin-600ml-4253877
Нектарин,"Напиток сокосодержащий Любимый Солнечный нектарин с мякотью, 950мл","139,99 ₽",https://www.perekrestok.ru/cat/737/p/napitok-sokosoderzasij-lubimyj-solnecnyj-nektarin-s-makotu-950ml-3501707
Нектарин,Нектарин инжирный,"279,99 ₽",https://www.perekrestok.ru/cat/153/p/nektarin-inzirnyj-4342929
Нектарин,Нектарины,"239,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-79108
Нектарин,"Нектарин, 4шт","229,99 ₽",https://www.perekrestok.ru/cat/153/p/nektarin-4st-4353563
Нектарин,Нектарины Крым,"279,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-krym-4135452
Нектарин,"Нектарины, 500г","149,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-500g-3630903
Нектарин,Нектарины белые,"199,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-belye-3254338
Нектарин,Нектарины отборные,"269,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-otbornye-82050
Нектарин,Нектарины плоские,"369,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-ploskie-3334642
Нектарин,Нектарины Узбекистан,"179,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-uzbekistan-3639748
Нектарин,Нектарины лимонные,"219,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-limonnye-4252155
Нектарин,"Нектарины белые, 500г","119,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-belye-500g-4233099
Нектарин,"Нектарины сладкие, 4шт","359,00 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-sladkie-4st-4140940
Нектарин,Нектарины Азербайджан,"249,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-azerbajdzan-4239532
Нектарин,"Нектарины желтые, 500г","180,00 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-zeltye-500g-4233092
Нектарин,"Нектарины крупные, 2шт","269,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-krupnye-2st-4233097
Нектарин,Нектарин жёлтый плоский,"319,99 ₽",https://www.perekrestok.ru/cat/153/p/nektarin-zeltyj-ploskij-4249677
Нектарин,Нектакот,"349,99 ₽",https://www.perekrestok.ru/cat/153/p/nektakot-2143020
Нектарин,Нектарины плоские отборные,"225,00 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-ploskie-otbornye-3197916
Нектарин,"Нектарины белые в шейкере, 300г","119,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-belye-v-sejkere-300g-4249022
Нектарин,"Нектарины Узбекистан в шейкере, 300г","119,99 ₽",https://www.perekrestok.ru/cat/153/p/nektariny-uzbekistan-v-sejkere-300g-4249024
Нектарин,"Нектар Любимый Солнечный нектарин, 200мл","21,90 ₽",https://www.perekrestok.ru/cat/737/p/nektar-lubimyj-solnecnyj-nektarin-200ml-3501706
Нектарин,"Нектар Любимый Солнечный нектарин, 1.93л","139,90 ₽",https://www.perekrestok.ru/cat/737/p/nektar-lubimyj-solnecnyj-nektarin-1-93l-3501708
Нектарин,"Некатарины Puro Delicio, 2шт","249,99 ₽",https://www.perekrestok.ru/cat/153/p/nekatariny-puro-delicio-2st-4328117
Нектарин,"Персики, 500г","129,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-500g-3630901
Нектарин,Персики Армения,"139,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-armenia-77263
Нектарин,"Персики плоские, 500г","159,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-ploskie-500g-3638016
Нектарин,Персики плоские отборные,"249,90 ₽",https://www.perekrestok.ru/cat/153/p/persiki-ploskie-otbornye-3197915
Нектарин,"Персики Крым, 4шт","169,90 ₽",https://www.perekrestok.ru/cat/153/p/persiki-krym-4st-4140941
Нектарин,Персик крупный 1 сорт,"499,90 ₽",https://www.perekrestok.ru/cat/153/p/persik-krupnyj-1-sort-4258858
Нектарин,Персики отборные,"199,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-otbornye-73914
Нектарин,Персики плоские,"449,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-ploskie-3334645
Нектарин,Персики,"249,99 ₽",https://www.perekrestok.ru/cat/153/p/persiki-3759
Нектарин,"Персик, 4шт","199,99 ₽",https://www.perekrestok.ru/cat/153/p/persik-4st-4353564
Нектарин,"Мыло Le Petit Marseillais белый персик и нектарин, 90г","49,90 ₽",https://www.perekrestok.ru/cat/85/p/mylo-le-petit-marseillais-belyj-persik-i-nektarin-90g-3623988
Нектарин,"Гель Le Petit Marseillais для душа Белый персик и нектарин, 250мл","159,90 ₽",https://www.perekrestok.ru/cat/86/p/gel-le-petit-marseillais-dla-dusa-belyj-persik-i-nektarin-250ml-3327880
Нектарин,"Гель Le Petit Marseillais для душа Белый персик и нектарин, 650мл","349,00 ₽",https://www.perekrestok.ru/cat/86/p/gel-le-petit-marseillais-dla-dusa-belyj-persik-i-nektarin-650ml-3495277
Нектарин,"Гель для душа Le Petit Marseillais Bio Белый персик и нектарин, 650мл","219,99 ₽",https://www.perekrestok.ru/cat/86/p/gel-dla-dusa-le-petit-marseillais-bio-belyj-persik-i-nektarin-650ml-4095376
Нектарин,"Гель для душа Le Petit Marseillais Bio Белый персик и нектарин, 250мл","249,00 ₽",https://www.perekrestok.ru/cat/86/p/gel-dla-dusa-le-petit-marseillais-bio-belyj-persik-i-nektarin-250ml-4104314
Нектарин,"Гель для душа Lе Petit Marseillais Organic Персик и Нектарин, 250мл","599,00 ₽",https://www.perekrestok.ru/cat/86/p/gel-dla-dusa-le-petit-marseillais-organic-persik-i-nektarin-250ml-4353947
Черника,"Черника быстрозамороженная Маркет Перекрёсток, 300г","289,99 ₽",https://www.perekrestok.ru/cat/61/p/cernika-bystrozamorozennaa-market-perekrestok-300g-4135309
Черника,"Черника протёртая с сахаром Пр!ст, 350г","194,99 ₽",https://www.perekrestok.ru/cat/109/p/cernika-protertaa-s-saharom-pr-st-350g-4252385
Черника,"Йогурт черника 2.8% Зелёная Линия, 315г","73,99 ₽",https://www.perekrestok.ru/cat/119/p/jogurt-cernika-2-8-zelenaa-linia-315g-4301816
Черника,"Батончик орехово-фруктовый черника-яблоко Зелёная Линия, 35г","59,99 ₽",https://www.perekrestok.ru/cat/251/p/batoncik-orehovo-fruktovyj-cernika-abloko-zelenaa-linia-35g-4043313
